ID,Name,Height,Weight,Age,Sex,Profession,Salary,Количество Машин
10748,Силинa Милица,169.0,62.0,79,ж,инженер,359000,1
10749,Муравьёвa Магдалена,183.0,67.0,30,ж,студент,371000,0
10750,Бобровa Таяна,169.0,65.0,39,ж,продавец,29000,0
10751,Калашниковa Русалина,177.0,62.0,89,ж,программист,253000,0
10752,Воронцовa Олеся,162.0,46.0,77,ж,автослесарь,388000,2
10753,Никифоровa Акулина,169.0,61.0,73,ж,студент,198000,1
10755,Гурьевa Агнесса,164.0,45.0,21,ж,автослесарь,291000,0
10756,Рябовa Эльза,155.0,45.0,52,ж,автослесарь,168000,0
10757,Трофимовa Есения,167.0,49.0,56,ж,инженер,122000,0
10758,Евсеевa Клавдия,176.0,48.0,52,ж,преподаватель,124000,0
10759,Брагинa Лада,183.0,61.0,37,ж,преподаватель,141000,3
10760,Михеевa Людмила,176.0,57.0,81,ж,преподаватель,385000,0
10761,Кудрявцевa София,158.0,76.0,23,ж,сантехник,465000,1
10762,Наумовa Анна,178.0,58.0,36,ж,студент,496000,0
10763,Герасимовa Юлия,155.0,56.0,74,ж,бухгалтер,416000,3
10764,Пахомовa Глафира,168.0,50.0,63,ж,программист,368000,1
10765,Игнатьевa Виталия,172.0,41.0,40,ж,врач,228000,0
10766,Ждановa Марфа,155.0,49.0,80,ж,автослесарь,168000,0
10767,Гущинa Милена,180.0,53.0,61,ж,автослесарь,190000,0
10768,Фомичёвa Аида,164.0,57.0,59,ж,студент,322000,0
10769,Дементьевa Дора,173.0,71.0,36,ж,сантехник,461000,0
10770,Прохоровa Раиса,161.0,69.0,65,ж,инженер,369000,2
10771,Филипповa Гертруда,172.0,47.0,35,ж,преподаватель,158000,2
10772,Киселёвa Лада,173.0,64.0,30,ж,бухгалтер,436000,1
10773,Субботинa Лидия,155.0,79.0,63,ж,сантехник,418000,2
10774,Калашниковa Василина,158.0,75.0,37,ж,преподаватель,478000,0
10775,Семёновa Лилия,164.0,66.0,89,ж,сантехник,248000,1
10776,Калининa Аксинья,167.0,55.0,53,ж,бухгалтер,113000,1
10777,Дроздовa Виталина,168.0,48.0,86,ж,программист,419000,1
10778,Мамонтовa Тамила,167.0,66.0,35,ж,врач,81000,1
10780,Веселовa Алина,157.0,72.0,78,ж,программист,418000,0
10781,Субботинa Марта,182.0,60.0,62,ж,преподаватель,260000,0
10782,Уваровa Инга,179.0,69.0,73,ж,программист,81000,2
10783,Николаевa Авдотья,176.0,43.0,64,ж,программист,480000,0
10784,Абрамовa Мила,182.0,78.0,85,ж,студент,73000,2
10785,Дементьевa Василиса,182.0,68.0,33,ж,студент,290000,1
10786,Рябовa Дарья,163.0,41.0,21,ж,инженер,120000,1
10787,Орловa Богдана,180.0,56.0,18,ж,студент,50000,1
10788,Самсоновa Серафима,164.0,42.0,31,ж,врач,173000,1
10789,Шашковa Александрина,181.0,61.0,76,ж,врач,152000,0
10790,Артемьевa Глафира,155.0,51.0,85,ж,студент,391000,2
10791,Юдинa Елена,184.0,67.0,54,ж,сантехник,17000,1
10792,Горбуновa Руслана,160.0,76.0,43,ж,бухгалтер,176000,2
10794,Тихоновa Нонна,165.0,55.0,18,ж,студент,303000,0
10795,Фокинa Анастасия,158.0,60.0,74,ж,врач,290000,0
10796,Лебедевa Любовь,157.0,68.0,23,ж,преподаватель,418000,2
10797,Прохоровa Милена,166.0,61.0,50,ж,врач,106000,0
10798,Никоновa Иванна,164.0,56.0,50,ж,преподаватель,313000,0
10799,Красильниковa Алиса,161.0,64.0,88,ж,врач,351000,3
10800,Сафоновa Алсу,159.0,71.0,49,ж,студент,168000,1
10801,Прохоровa Дарина,162.0,76.0,58,ж,программист,436000,1
10802,Щербаковa Венера,181.0,53.0,76,ж,преподаватель,313000,0
10803,Коноваловa Ева,174.0,54.0,47,ж,инженер,42000,0
10804,Моисеевa Агафия,178.0,67.0,80,ж,преподаватель,452000,0
10805,Котовa Анисья,159.0,77.0,33,ж,бухгалтер,284000,2
10806,Рябовa Арина,176.0,43.0,26,ж,продавец,313000,1
10807,Романовa Серафима,161.0,60.0,47,ж,бухгалтер,54000,0
10808,Рожковa Нинель,161.0,76.0,53,ж,автослесарь,58000,0
10809,Павловa Рада,172.0,41.0,25,ж,автослесарь,93000,0
10810,Семёновa Антонина,178.0,68.0,49,ж,врач,442000,2
10812,Волковa Магдалена,171.0,74.0,21,ж,преподаватель,364000,0
10814,Марковa Ада,175.0,40.0,47,ж,сантехник,464000,2
10815,Пановa Аполлинария,161.0,63.0,61,ж,продавец,74000,1
10816,Герасимовa Раиса,182.0,45.0,82,ж,программист,79000,1
10817,Ждановa Гертруда,157.0,46.0,45,ж,автослесарь,293000,1
10818,Комиссаровa Камилла,182.0,44.0,33,ж,врач,414000,0
10819,Бобровa Аида,182.0,71.0,88,ж,студент,280000,1
10820,Кондратьевa Мария,169.0,65.0,61,ж,инженер,304000,0
10821,Соколовa Антонина,173.0,66.0,18,ж,продавец,39000,0
10822,Сергеевa Эвелина,166.0,45.0,59,ж,студент,234000,0
10823,Калашниковa Надежда,168.0,66.0,57,ж,студент,374000,1
10824,Блиновa Аполлинария,182.0,65.0,61,ж,сантехник,135000,0
10825,Мельниковa Вета,156.0,63.0,70,ж,врач,122000,0
10826,Молчановa Милана,181.0,79.0,47,ж,автослесарь,447000,0
10828,Лихачёвa Римма,167.0,58.0,30,ж,продавец,261000,0
10830,Капустинa Василина,158.0,48.0,77,ж,продавец,226000,0
10831,Максимовa Виола,157.0,41.0,41,ж,автослесарь,221000,2
10832,Евдокимовa Есения,165.0,62.0,48,ж,автослесарь,249000,1
10833,Авдеевa Оксана,171.0,54.0,36,ж,сантехник,456000,1
10834,Захаровa Ева,160.0,54.0,46,ж,продавец,82000,0
10835,Симоновa Яна,161.0,45.0,70,ж,врач,48000,1
10837,Блиновa Лада,174.0,57.0,87,ж,сантехник,373000,1
10838,Игнатовa Ада,164.0,43.0,33,ж,продавец,276000,0
10839,Игнатовa Агафья,171.0,68.0,75,ж,программист,367000,0
10840,Шараповa Эмма,176.0,48.0,22,ж,преподаватель,256000,0
10841,Осиповa Ульяна,181.0,54.0,34,ж,инженер,214000,0
10842,Пахомовa Ада,173.0,44.0,55,ж,преподаватель,75000,2
10843,Николаевa Илга,178.0,40.0,25,ж,автослесарь,118000,0
10844,Уваровa Божена,178.0,51.0,47,ж,программист,340000,2
10845,Быковa Арина,176.0,75.0,75,ж,бухгалтер,149000,0
10846,Дементьевa Ярина,172.0,64.0,37,ж,студент,164000,1
10847,Константиновa Мила,180.0,67.0,37,ж,бухгалтер,370000,1
10848,Устиновa Милада,158.0,50.0,29,ж,автослесарь,462000,1
10849,Кузнецовa Руслана,160.0,68.0,33,ж,автослесарь,89000,1
10850,Крыловa Ия,172.0,61.0,52,ж,преподаватель,273000,0
10851,Григорьевa Алёна,178.0,40.0,35,ж,преподаватель,336000,2
10852,Киселёвa Таяна,164.0,72.0,31,ж,сантехник,62000,3
10853,Кононовa Клавдия,158.0,79.0,49,ж,программист,474000,0
10856,Никоновa Аксинья,161.0,75.0,39,ж,программист,390000,0
10857,Калининa Тамара,156.0,66.0,67,ж,инженер,43000,0
10858,Котовa Эмма,180.0,65.0,32,ж,бухгалтер,385000,1
10859,Котовa Каролина,158.0,70.0,72,ж,бухгалтер,444000,1
10860,Авдеевa Таяна,173.0,56.0,80,ж,автослесарь,357000,1
10861,Поповa Божена,181.0,52.0,38,ж,программист,64000,1
10862,Шараповa Эдита,163.0,77.0,79,ж,инженер,98000,0
10863,Карповa Зоя,183.0,51.0,72,ж,продавец,488000,0
10864,Михайловa Наталья,157.0,50.0,24,ж,продавец,84000,1
10865,Беляевa Ирина,160.0,53.0,27,ж,автослесарь,47000,0
10866,Шиловa Амелия,170.0,79.0,25,ж,инженер,429000,0
10867,Тихоновa Влада,182.0,52.0,65,ж,врач,449000,2
10868,Аксёновa Цагана,158.0,44.0,31,ж,врач,52000,0
10870,Мухинa Вероника,164.0,60.0,40,ж,программист,441000,1
10871,Мишинa Пелагея,163.0,51.0,54,ж,бухгалтер,392000,1
10872,Вороновa Анжела,179.0,74.0,19,ж,бухгалтер,252000,0
10873,Громовa Влада,164.0,50.0,29,ж,продавец,271000,0
10874,Петуховa Ася,184.0,61.0,52,ж,программист,267000,0
10875,Симоновa Виолетта,165.0,49.0,49,ж,инженер,77000,0
10876,Зиновьевa Аделия,165.0,41.0,79,ж,инженер,471000,0
10877,Антоновa Соня,180.0,56.0,42,ж,автослесарь,286000,0
10879,Доронинa Соня,179.0,47.0,86,ж,сантехник,324000,1
10881,Фроловa Устинья,182.0,44.0,63,ж,бухгалтер,142000,0
10883,Давыдовa Таяна,168.0,70.0,72,ж,инженер,422000,2
10884,Соловьёвa Анисья,183.0,50.0,41,ж,сантехник,187000,0
10885,Беловa Русалина,169.0,52.0,60,ж,студент,92000,2
10886,Фоминa Марфа,180.0,59.0,31,ж,сантехник,217000,0
10887,Мухинa Агнесса,157.0,66.0,52,ж,врач,193000,1
10888,Гурьевa Цветана,180.0,67.0,18,ж,программист,202000,0
10890,Белозёровa Марта,165.0,59.0,27,ж,продавец,264000,0
10891,Ермаковa Амелия,157.0,52.0,43,ж,бухгалтер,166000,0
10892,Силинa Агафия,160.0,52.0,33,ж,автослесарь,222000,2
10893,Бобылёвa Мила,179.0,43.0,88,ж,инженер,179000,0
10895,Самсоновa Эрика/div>,178.0,69.0,78,ж,бухгалтер,43000,1
10896,Николаевa Лариса,159.0,52.0,39,ж,программист,16000,1
10897,Селезнёвa Иветта,173.0,42.0,59,ж,инженер,187000,1
10898,Аксёновa Фаина,181.0,60.0,24,ж,бухгалтер,361000,0
10899,Веселовa Рита,162.0,43.0,43,ж,сантехник,407000,0
10900,Панфиловa Евангелина,173.0,72.0,66,ж,автослесарь,35000,0
10901,Прохоровa Изабелла,174.0,40.0,74,ж,преподаватель,378000,2
10902,Соколовa Стелла,157.0,73.0,81,ж,бухгалтер,123000,0
10903,Игнатьевa Анна,175.0,54.0,55,ж,преподаватель,167000,1
10904,Родионовa Россияна,161.0,70.0,38,ж,бухгалтер,112000,1
10905,Ситниковa Майя,156.0,57.0,63,ж,автослесарь,251000,0
10906,Ефимовa Милада,179.0,50.0,43,ж,бухгалтер,442000,1
10907,Белозёровa Арина,175.0,65.0,47,ж,бухгалтер,45000,2
10908,Цветковa Агнесса,155.0,46.0,60,ж,студент,197000,2
10909,Рожковa Снежана,183.0,77.0,21,ж,сантехник,389000,0
10910,Богдановa Гелла,164.0,69.0,23,ж,врач,188000,2
10911,Сысоевa Искра,159.0,45.0,77,ж,врач,311000,0
10912,Павловa Адель,184.0,49.0,62,ж,преподаватель,492000,0
10913,Цветковa Вера,183.0,46.0,77,ж,врач,368000,2
10914,Юдинa Яна,159.0,76.0,47,ж,программист,177000,0
10915,Сафоновa Владана,162.0,54.0,72,ж,продавец,474000,0
10917,Мясниковa Дора,178.0,41.0,24,ж,программист,272000,1
10918,Волковa Ванда,170.0,40.0,72,ж,инженер,87000,0
10919,Кошелевa Дария,165.0,49.0,68,ж,бухгалтер,457000,0
10920,Ситниковa Агафия,171.0,70.0,27,ж,сантехник,222000,0
10921,Крыловa Устинья,169.0,49.0,80,ж,автослесарь,269000,4
10922,Киселёвa Анжела,183.0,41.0,40,ж,продавец,499000,1
10923,Горбачёвa Альбина,176.0,65.0,77,ж,бухгалтер,224000,1
10924,Макаровa Евангелина,178.0,62.0,27,ж,автослесарь,220000,0
10925,Рожковa Рита,156.0,46.0,75,ж,врач,364000,1
10926,Ефимовa Василиса,172.0,65.0,34,ж,сантехник,381000,1
10927,Шашковa Искра,164.0,75.0,67,ж,бухгалтер,284000,0
10928,Пестовa Изольда,176.0,79.0,36,ж,преподаватель,367000,0
10929,Поляковa Нинель,180.0,69.0,64,ж,автослесарь,468000,0
10930,Сорокинa Виталина,177.0,77.0,74,ж,инженер,429000,1
10931,Калашниковa Владана,157.0,77.0,24,ж,инженер,80000,0
10932,Зыковa Лина,159.0,48.0,50,ж,сантехник,69000,0
10933,Белозёровa Мария,161.0,56.0,71,ж,продавец,405000,0
10934,Рожковa Аврора,158.0,62.0,19,ж,врач,166000,1
10936,Лапинa Русалина,184.0,68.0,87,ж,сантехник,425000,2
10937,Филатовa Есения,177.0,40.0,20,ж,программист,464000,0
10939,Сухановa Цагана,163.0,53.0,75,ж,программист,122000,2
10940,Елисеевa Ванда,157.0,64.0,60,ж,студент,312000,1
10941,Пановa Мирослава,171.0,67.0,44,ж,студент,163000,0
10942,Евдокимовa Стефания,178.0,72.0,61,ж,продавец,229000,2
10943,Капустинa Домника,161.0,42.0,74,ж,преподаватель,337000,1
10944,Большаковa Жанна,183.0,58.0,29,ж,сантехник,462000,0
10945,Якушевa Милена,175.0,64.0,19,ж,инженер,266000,0
